#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000964.3",222971,223234,"-",8303143,"ybzI","BSU_02019","YP_003097672.1",87,"conserved protein of unknown function"
"chromosome","NC_000964.3",223219,223989,"-",938464,"ybdM","BSU_02030","NP_388085.1",256,"putative protein kinase"
"chromosome","NC_000964.3",224075,224932,"-",938489,"ybdN","BSU_02040","NP_388086.1",285,"putative phage protein; prophage region 1"
"chromosome","NC_000964.3",225064,226248,"-",938493,"ybdO","BSU_02050","NP_388087.1",394,"putative phage protein; prophage region 1"
"chromosome","NC_000964.3",226566,227954,"-",938470,"ybxG","BSU_02060","NP_388088.1",462,"putative amino acid permease"
"chromosome","NC_000964.3",228066,228314,"-",938448,"csgA","BSU_02070","NP_388089.1",82,"sporulation-specific SASP protein"
"chromosome","NC_000964.3",228331,228522,"-",938445,"ybxH","BSU_02080","NP_388090.1",63,"conserved protein of unknown function"
"chromosome","NC_000964.3",228549,229352,"-",938466,"ybxI","BSU_02090","NP_388091.1",267,"exported beta-lactamase"
"chromosome","NC_000964.3",229525,230778,"-",938449,"cypC","BSU_02100","NP_388092.1",417,"fatty acid beta-hydroxylating cytochrome P450"
"chromosome","NC_000964.3",230819,231079,"-",938450,"ybyB","BSU_02110","NP_388093.1",86,"conserved protein of unknown function"
"chromosome","NC_000964.3",231348,232967,"-",938442,"ybeC","BSU_02120","NP_388094.2",539,"putative H+/amino acid transporter"
"chromosome","NC_000964.3",233014,233895,"-",938446,"glpQA","BSU_02130","NP_388095.1",293,"secreted glycerophosphoryl diester phosphodiesterase"
"chromosome","NC_000964.3",233994,235328,"-",938447,"glpT","BSU_02140","NP_388096.1",444,"sn-glycerol-3-phosphate permease"
"chromosome","NC_000964.3",235625,235873,"-",938444,"ybeF","BSU_02150","NP_388097.1",82,"conserved protein of unknown function"
"chromosome","NC_000964.3",235965,236882,"-",938439,"ybfA","BSU_02160","NP_388098.1",305,"putative transcriptional regulator with acetyltransferase domain"
"chromosome","NC_000964.3",236879,238129,"-",938436,"ybfB","BSU_02170","NP_388099.1",416,"putative carboxylate transporter"
"chromosome","NC_000964.3",238644,239555,"-",938441,"ybfF","BSU_02190","NP_388101.1",303,"conserved protein of unknown function"
"chromosome","NC_000964.3",239644,241842,"-",938433,"ybfG","BSU_02200","NP_388102.1",732,"putative pepdidoglycan binding protein"
"chromosome","NC_000964.3",241917,242837,"-",938440,"ybfH","BSU_02210","NP_388103.1",306,"putative permease"
"chromosome","NC_000964.3",242834,243661,"-",938437,"ybfI","BSU_02220","NP_388104.1",275,"putative transcriptional regulator (AraC/XylS family, cupin family)"
"chromosome","NC_000964.3",243892,245046,"-",938438,"purT","BSU_02230","NP_388105.1",384,"phosphoribosylglycinamide formyltransferase 2"
"chromosome","NC_000964.3",245190,246131,"-",938430,"mpr","BSU_02240","NP_388106.1",313,"extracellular glutamyl-endopeptidase"
"chromosome","NC_000964.3",246094,246492,"-",938435,"ybfJ","BSU_02250","NP_388107.1",132,"putative lipoprotein"
"chromosome","NC_000964.3",246658,247548,"-",938434,"cesB","BSU_02260","NP_388108.1",296,"enantioselective carboxylesterase"
"chromosome","NC_000964.3",247744,248277,"-",938427,"pssA","BSU_02270","NP_388109.1",177,"phosphatidylserine synthase"
"chromosome","NC_000964.3",248268,248756,"-",938432,"ybfM","BSU_02280","NP_388110.1",162,"putative membrane phosphatase"
"chromosome","NC_000964.3",248749,249540,"-",938431,"psd","BSU_02290","NP_388111.1",263,"phosphatidylserine decarboxylase; 32 kDa precursor processed into a 29 kDa protein"
"chromosome","NC_000964.3",249595,249873,"-",938429,"ybfN","BSU_02300","NP_388112.1",92,"conserved protein of unknown function"
"chromosome","NC_000964.3",249979,251319,"-",938424,"ybfO","BSU_02310","NP_388113.1",446,"putative exported hydrolase"
"chromosome","NC_000964.3",251427,252314,"-",938428,"ybfP","BSU_02320","NP_388114.1",295,"putative transcriptional regulator (AraC/XylS family)"
"chromosome","NC_000964.3",252514,253482,"-",938426,"ybfQ","BSU_02330","NP_388115.1",322,"putative enzyme with rhodanese domain"
"chromosome","NC_000964.3",253518,254762,"-",938421,"gltP","BSU_02340","NP_388116.1",414,"proton/glutamate symport protein"
"chromosome","NC_000964.3",254907,256802,"-",938418,"gamP","BSU_02350","NP_388117.1",631,"phosphotransferase system (PTS) glucosamine-specific enzyme IICBA component"
"chromosome","NC_000964.3",256823,257572,"-",938425,"gamA","BSU_02360","NP_388118.1",249,"glucosamine-6-phosphate deaminase"
"chromosome","NC_000964.3",257791,258498,"-",938422,"gamR","BSU_02370","NP_388119.1",235,"transcriptional regulator-GlcN6P (GntR family)"
"chromosome","NC_000964.3",258532,258807,"-",938423,"ybgB","BSU_02380","NP_388120.1",91,"conserved protein of unknown function (B. subtilis-specific)"
"chromosome","NC_000964.3",259016,260086,"-",938420,"ilvE","BSU_02390","NP_388121.1",356,"isoleucine-valine aminotransferase / aromatic amino acid aminotransferase"
"chromosome","NC_000964.3",260123,261535,"-",938415,"ybgF","BSU_02400","NP_388122.1",470,"putative aminoacid permease"
"chromosome","NC_000964.3",261656,262603,"-",938412,"ybgG","BSU_02410","NP_388123.1",315,"homocysteine methylase using (R,S)AdoMet"
"chromosome","NC_000964.3",262732,264168,"-",938419,"glnT","BSU_02420","NP_388124.2",478,"glutamine transporter"
"chromosome","NC_000964.3",264191,265174,"-",938416,"glsA","BSU_02430","NP_388125.1",327,"glutaminase"
"chromosome","NC_000964.3",265476,266708,"-",938417,"glnJ","BSU_02440","NP_388126.2",410,"two-component sensor histidine kinase"
"chromosome","NC_000964.3",266719,267663,"-",938414,"glnL","BSU_02450","NP_388127.1",314,"two-component response regulator"
"chromosome","NC_000964.3",267890,268816,"-",938409,"kdgD","BSU_02460","NP_388128.2",308,"5-dehydro-4-deoxyglucarate dehydratase"
"chromosome","NC_000964.3",268846,270312,"-",938406,"gucD","BSU_02470","NP_388129.1",488,"2,5-dioxovalerate dehydrogenase (alpha-ketoglutaric semialdehyde dehydrogenase)"
"chromosome","NC_000964.3",270396,271763,"-",938413,"gudP","BSU_02480","NP_388130.2",455,"glucarate transporter"
"chromosome","NC_000964.3",271800,273167,"-",938410,"gudD","BSU_02490","NP_388131.2",455,"glucarate dehydratase"
"chromosome","NC_000964.3",273237,273938,"-",938411,"garR","BSU_02500","NP_388132.2",233,"transcriptional regulator (GntR family)"
"chromosome","NC_000964.3",274029,275561,"-",938407,"garD","BSU_02510","NP_388133.2",510,"D-galactarate dehydratase"
"chromosome","NC_000964.3",275838,276758,"-",938408,"ycbJ","BSU_02520","NP_388134.1",306,"putative phosphotransferase"
"chromosome","NC_000964.3",277160,277321,"-",938403,"rtpA","BSU_02530","NP_388135.1",53,"anti-TRAP regulator"
"chromosome","NC_000964.3",277342,278280,"-",938405,"ycbK","BSU_02540","NP_388136.1",312,"putative tryptophan or indole exporter"
"chromosome","NC_000964.3",278377,279057,"-",938400,"ycbL","BSU_02550","NP_388137.2",226,"two-component response regulator"
"chromosome","NC_000964.3",279059,279994,"-",938397,"ycbM","BSU_02560","NP_388138.2",311,"two-component sensor histidine kinase"
"chromosome","NC_000964.3",280086,281009,"-",938404,"ycbN","BSU_02570","NP_388139.2",307,"putative ABC efflux transporter (ATP-binding protein)"
"chromosome","NC_000964.3",281028,281714,"-",938401,"ycbO","BSU_02580","NP_388140.3",228,"putative Na+-driven exporter"
"chromosome","NC_000964.3",281675,281809,"-",37862793,,"BSU_02585","YP_009513940.1",44,"hypothetical protein BSU_02585"
"chromosome","NC_000964.3",281769,282155,"-",938402,"ycbP","BSU_02590","NP_388141.1",128,"putative inner integral membrane protein"
"chromosome","NC_000964.3",282469,282897,"-",938399,"cwlJ","BSU_02600","NP_388142.2",142,"spore cortex cell wall hydrolase"
"chromosome","NC_000964.3",283003,283734,"-",938394,"ycbR","BSU_02610","NP_388143.2",243,"conserved protein of unknown function"
"chromosome","NC_000964.3",283816,283992,"-",8302909,"yczK","BSU_02619","YP_003097673.1",58,"conserved protein of unknown function"
"chromosome","NC_000964.3",284011,285762,"-",938391,"phoD","BSU_02620","NP_388144.2",583,"secreted phosphodiesterase (endo-hydrolysis at non-specific sites throughout the cell wall teichoic acid polymer)"
"chromosome","NC_000964.3",285775,285987,"-",938398,"tatAD","BSU_02630","NP_388145.2",70,"component of the twin-arginine pre-protein translocation pathway"
"chromosome","NC_000964.3",286048,286776,"-",938395,"tatCD","BSU_02640","NP_388146.2",242,"component of the twin-arginine pre-protein translocation pathway"
"chromosome","NC_000964.3",286773,287420,"-",938396,"pcp","BSU_02650","NP_388147.1",215,"pyrrolidone-carboxylate (pyroglutamate) peptidase"
"chromosome","NC_000964.3",287499,288611,"-",938393,"ycbU","BSU_02660","NP_388148.2",370,"putative lyase (PLP-dependent)"
"chromosome","NC_000964.3",288653,290092,"-",938388,"lmrB","BSU_02670","NP_388149.1",479,"flavonoid efflux transporter; drug-export protein"
"chromosome","NC_000964.3",290132,290698,"-",938385,"lmrA","BSU_02680","NP_388150.1",188,"transcriptional repressor of lmrAB and yxaGH operons (flavonoid and antibiotic resistance)"
"chromosome","NC_000964.3",290915,292042,"-",938392,"ansZ","BSU_02690","NP_388151.1",375,"L-asparaginase 2 (putative lipoprotein)"
"chromosome","NC_000964.3",292205,292843,"-",938389,"estA","BSU_02700","NP_388152.1",212,"secreted alkaliphilic lipase"
"chromosome","NC_000964.3",292881,293264,"-",938390,"yczC","BSU_02710","NP_388153.1",127,"putative integral membrane protein of unknown function"
"chromosome","NC_000964.3",293499,294575,"-",938387,"yccF","BSU_02720","NP_388154.1",358,"conserved protein of unknown function"
"chromosome","NC_000964.3",294615,295571,"-",938382,"natK","BSU_02730","NP_388155.1",318,"two-component sensor histidine kinase"
"chromosome","NC_000964.3",295584,296285,"-",938379,"natR","BSU_02740","NP_388156.1",233,"two-component response regulator"
"chromosome","NC_000964.3",296429,297169,"-",938386,"natA","BSU_02750","NP_388157.1",246,"Na+ ABC efflux transporter (ATP-binding protein)"
"chromosome","NC_000964.3",297170,298330,"-",938383,"natB","BSU_02760","NP_388158.1",386,"Na+ ABC efflux transporter (permease)"
"chromosome","NC_000964.3",298466,299398,"-",938384,"yccK","BSU_02770","NP_388159.1",310,"putative ion channel associated aldo-keto reductase"
"chromosome","NC_000964.3",299438,300502,"-",938380,"ycdA","BSU_02780","NP_388160.1",354,"lipoprotein involved in swarming behaviour"
"chromosome","NC_000964.3",300525,300656,"-",37862794,,"BSU_02785","YP_009513941.1",43,"hypothetical protein BSU_02785"
"chromosome","NC_000964.3",300830,302248,"-",938381,"ycdB","BSU_02790","NP_388161.1",472,"conserved protein of unknown function"
"chromosome","NC_000964.3",302435,303796,"-",938376,"ycdC","BSU_02800","NP_388162.1",453,"conserved protein of unknown function"
"chromosome","NC_000964.3",303804,304307,"-",938378,"cwlK","BSU_02810","NP_388163.1",167,"murein L,D:-endopeptidase"
"chromosome","NC_000964.3",304430,305551,"-",938373,"rapJ","BSU_02820","NP_388164.1",373,"response regulator aspartate phosphatase"
"chromosome","NC_000964.3",305658,306434,"-",938377,"ycdF","BSU_02830","NP_388165.1",258,"putative oxidoreductase"
"chromosome","NC_000964.3",306459,308144,"-",938375,"ycdG","BSU_02840","NP_388166.1",561,"putative oligo-carbohydrate hydrolase"
"chromosome","NC_000964.3",308332,309291,"-",938370,"znuA","BSU_02850","NP_388167.1",319,"Zn(II)-binding lipoprotein"
"chromosome","NC_000964.3",309347,310042,"-",938374,"znuC","BSU_02860","NP_388168.1",231,"Zn(II) transporter (ATP-binding protein)"
"chromosome","NC_000964.3",310000,310842,"-",938367,"znuB","BSU_02870","NP_388169.1",280,"high affinity Zn(II) ABC transporter (permease)"
"chromosome","NC_000964.3",310880,311875,"-",938371,"yceB","BSU_02880","NP_388170.2",331,"putative luciferase-like monooxygenase"
"chromosome","NC_000964.3",312159,312758,"-",938372,"yceC","BSU_02890","NP_388171.1",199,"putative stress adaptation protein (tellurite resistance)"
"chromosome","NC_000964.3",312780,313361,"-",938364,"yceD","BSU_02900","NP_388172.1",193,"putative stress adaptation protein (tellurite resistance)"
"chromosome","NC_000964.3",313396,313974,"-",938368,"yceE","BSU_02910","NP_388173.1",192,"putative stress adaptation protein (tellurite resistance)"
"chromosome","NC_000964.3",314025,314798,"-",938369,"yceF","BSU_02920","NP_388174.1",257,"putative stress adaptation transporter (tellurite resistance)"
"chromosome","NC_000964.3",314883,316496,"-",938361,"yceG","BSU_02930","NP_388175.1",537,"putative toxic compound adaptation protein (tellurite resistance)"
"chromosome","NC_000964.3",316512,317603,"-",938366,"yceH","BSU_02940","NP_388176.1",363,"putative reactive oxygen species resistance protein"
"chromosome","NC_000964.3",317725,318927,"-",938365,"niaP","BSU_02950","NP_388177.1",400,"niacin permease"
"chromosome","NC_000964.3",319180,320352,"-",938363,"yceJ","BSU_02960","NP_388178.1",390,"putative carbohydrate transporter (possibly exporter)"
"chromosome","NC_000964.3",320421,320723,"-",938357,"yceK","BSU_02970","NP_388179.1",100,"putative transcriptional regulator (ArsR family)"
"chromosome","NC_000964.3",321013,322269,"-",938362,"opuAA","BSU_02980","NP_388180.2",418,"L-proline betaine and betonicine ABC transporter (ATP-binding protein)"
"chromosome","NC_000964.3",322271,323119,"-",938360,"opuAB","BSU_02990","NP_388181.1",282,"L-proline betaine and betonicine ABC transporter (permease)"
"chromosome","NC_000964.3",323119,324000,"-",938354,"opuAC","BSU_03000","NP_388182.1",293,"L-proline betaine and betonicine ABC transporter ABC transporter (glycine betaine-binding lipoprotein)"
"chromosome","NC_000964.3",324038,325189,"-",938351,"amhX","BSU_03010","NP_388183.2",383,"putative amidohydrolase"
"chromosome","NC_000964.3",325339,326772,"-",938359,"ycgA","BSU_03020","NP_388184.2",477,"putative branched chain amino acid permease"
"chromosome","NC_000964.3",326888,327469,"-",938355,"ycgB","BSU_03030","NP_388185.2",193,"putative integral inner membrane protein of unknown function"
"chromosome","NC_000964.3",327618,329597,"-",938356,"amyE","BSU_03040","NP_388186.2",659,"alpha-amylase"
"chromosome","NC_000964.3",329774,330739,"-",938348,"lctE","BSU_03050","NP_388187.2",321,"L-lactate dehydrogenase"
"chromosome","NC_000964.3",330771,332396,"-",938353,"lctP","BSU_03060","NP_388188.2",541,"L-lactate permease"
"chromosome","NC_000964.3",332441,333979,"-",938345,"mdr","BSU_03070","NP_388189.2",512,"multidrug-efflux transporter"
"chromosome","NC_000964.3",334092,334556,"-",938352,"ycgE","BSU_03080","NP_388190.2",154,"putative transcriptional regulator"
"chromosome","NC_000964.3",334630,335259,"-",938349,"ycgF","BSU_03090","NP_388191.1",209,"putative aminoacid export permease"
"chromosome","NC_000964.3",335329,336090,"-",938350,"ycgG","BSU_03100","NP_388192.2",253,"conserved protein of unknown function (similar to phage protein)"
"chromosome","NC_000964.3",336092,337432,"-",938347,"ycgH","BSU_03110","NP_388193.2",446,"putative amino acid transporter"
"chromosome","NC_000964.3",337562,338158,"-",938342,"ycgI","BSU_03120","NP_388194.3",198,"xenotiotic metabolite methyltransferase"
"chromosome","NC_000964.3",338288,339106,"-",938339,"nadE","BSU_03130","NP_388195.1",272,"ammonium-dependent NAD+ synthetase"
"chromosome","NC_000964.3",339156,339749,"-",938346,"tmrB","BSU_03140","NP_388196.2",197,"ATP-binding tunicamycin resistance protein"
"chromosome","NC_000964.3",340025,340585,"-",938343,"aroK","BSU_03150","NP_388197.2",186,"shikimate kinase"
"chromosome","NC_000964.3",340613,341374,"-",938344,"ycgJ","BSU_03160","NP_388198.2",253,"xenotiotic metabolite methyltransferase"
"chromosome","NC_000964.3",341492,342466,"-",938340,"ycgK","BSU_03170","NP_388199.2",324,"putative transcriptional regulator (LysR family)"
"chromosome","NC_000964.3",342538,343494,"-",938341,"cah","BSU_03180","NP_388200.1",318,"promiscuous acetyl xylan esterase-cephalosporin C deacetylase"
"chromosome","NC_000964.3",343578,344360,"-",938336,"ycgL","BSU_03190","NP_388201.1",260,"conserved protein of unknown function"
"chromosome","NC_000964.3",344551,345462,"-",938338,"putB","BSU_03200","NP_388202.1",303,"proline oxidase"
"chromosome","NC_000964.3",345479,347026,"-",938333,"putC","BSU_03210","NP_388203.2",515,"1-pyrroline-5-carboxylate dehydrogenase"
"chromosome","NC_000964.3",347150,348571,"-",938330,"putP","BSU_03220","NP_388204.2",473,"proline permease"
"chromosome","NC_000964.3",348724,349959,"-",938337,"putR","BSU_03230","NP_388205.2",411,"transcriptional activator of proline degradation operon"
"chromosome","NC_000964.3",349996,350853,"-",938334,"ycgQ","BSU_03240","NP_388206.1",285,"conserved protein of unknown function"
"chromosome","NC_000964.3",350858,351742,"-",938335,"ycgR","BSU_03250","NP_388207.1",294,"putative permease"
"chromosome","NC_000964.3",351842,352696,"-",938332,"ycgS","BSU_03260","NP_388208.1",284,"putative aromatic hydrocarbon hydrolase"
"chromosome","NC_000964.3",352858,353868,"-",938327,"ffoR","BSU_03270","NP_388209.1",336,"Fur-regulated NADPH:ferredoxin oxidoreductase"
"chromosome","NC_000964.3",353900,355351,"-",938324,"nasF","BSU_03280","NP_388210.1",483,"uroporphyrin-III C-methyltransferase"
"chromosome","NC_000964.3",355412,355732,"-",938331,"nasE","BSU_03290","NP_388211.1",106,"assimilatory nitrite reductase subunit"
"chromosome","NC_000964.3",355764,358181,"-",938329,"nasD","BSU_03300","NP_388212.1",805,"assimilatory nitrite reductase subunit"
"chromosome","NC_000964.3",358303,360435,"-",938321,"nasC","BSU_03310","NP_388213.2",710,"assimilatory nitrate reductase (catalytic subunit)"
"chromosome","NC_000964.3",360442,362757,"-",938328,"nasB","BSU_03320","NP_388214.2",771,"assimilatory nitrate reductase (electron transfer subunit NasB)"
"chromosome","NC_000964.3",362937,364142,"-",938326,"nasA","BSU_03330","NP_388215.2",401,"putative nitrate transporter"
"chromosome","NC_000964.3",364259,365173,"-",938325,"folEB","BSU_03340","NP_388216.2",304,"GTP cyclohydrolase I"
"chromosome","NC_000964.3",365170,365754,"-",938318,"yciB","BSU_03350","NP_388217.2",194,"putative Zn(2+)-dependent division lipoprotein (schizosome)"
"chromosome","NC_000964.3",365850,366035,"-",8303053,"yczL","BSU_03359","YP_003097674.1",61,"hypothetical protein BSU_03359"
"chromosome","NC_000964.3",366063,367256,"-",938322,"zinU","BSU_03360","NP_388218.1",397,"zinc metallochaperone with NTPase activity"
